Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
A_full,0.9535053554040894,0.8206521739130435,0.8955696202531646,0.7475784660153815,0.7911392405063291,1.0,Logistic Regression,25,5,0.59,0.9203874269005847
A_full,0.9595910418695228,0.9239130434782609,0.9074975657254138,0.8606060606060606,0.930379746835443,0.8846153846153846,SVM,25,5,0.7749999999999999,0.9285131578947368
A_full,0.9676241480038948,0.8804347826086957,0.8982473222979552,0.8059443911792905,0.8734177215189873,0.9230769230769231,Random Forest,25,5,0.82,0.9465058479532165
A_full,0.9145569620253164,0.8804347826086957,0.8339824732229796,0.7866329327429897,0.8987341772151899,0.7692307692307693,Extra Trees,25,5,0.6399999999999999,0.8932748538011696
A_full,0.9716407010710808,0.9021739130434783,0.9269717624148004,0.8376470588235294,0.8924050632911392,0.9615384615384616,XGBoost (regularized),25,5,0.5499999999999999,0.9523216374269007
A_full,0.9104983067247218,0.7783783783783784,0.8388969521044993,0.6967091846935103,0.7547169811320755,0.9230769230769231,Logistic Regression,26,6,0.6399999999999999,0.9408245614035089
A_full,0.9308176100628931,0.8486486486486486,0.8797774552491534,0.768170426065163,0.8364779874213837,0.9230769230769231,SVM,26,6,0.8999999999999999,0.9413099415204679
A_full,0.954039671020803,0.8972972972972973,0.8598209966134495,0.813517958512388,0.9119496855345912,0.8076923076923077,Random Forest,26,6,0.735,0.9550614035087719
A_full,0.8797774552491533,0.7081081081081081,0.7658442186744073,0.6252250900360145,0.6855345911949685,0.8461538461538461,Extra Trees,26,6,0.82,0.9024590643274856
A_full,0.9702467343976777,0.9027027027027027,0.9273101112723754,0.8378457343202181,0.8930817610062893,0.9615384615384616,XGBoost (regularized),26,6,0.48499999999999993,0.961703216374269
A_full,0.9448476052249637,0.9297297297297298,0.8786889211417513,0.8611832611832613,0.949685534591195,0.8076923076923077,Logistic Regression,27,6,0.48499999999999993,0.9185321637426901
A_full,0.05732946298984034,0.8594594594594595,0.5,0.4622093023255814,1.0,0.0,SVM,27,6,0.05,0.9239137426900585
A_full,0.9680696661828738,0.9243243243243243,0.8111998064828254,0.832427536231884,0.9685534591194969,0.6538461538461539,Random Forest,27,6,0.4649999999999999,0.955998538011696
A_full,0.8742138364779874,0.8108108108108109,0.7612481857764877,0.6949926986669179,0.8301886792452831,0.6923076923076923,Extra Trees,27,6,0.8049999999999999,0.8961608187134502
A_full,0.975084663763909,0.8810810810810811,0.9308176100628931,0.8141891891891893,0.8616352201257862,1.0,XGBoost (regularized),27,6,0.8899999999999999,0.9567295321637428
A_full,0.9207547169811322,0.8586956521739131,0.8339622641509434,0.7599839454144091,0.8679245283018868,0.8,Logistic Regression,28,6,0.5399999999999999,0.91371783625731
A_full,0.9202515723270441,0.7934782608695652,0.7962264150943397,0.690893015030946,0.7924528301886793,0.8,SVM,28,6,0.9049999999999999,0.9303201754385965
A_full,0.9572327044025158,0.8804347826086957,0.8971069182389937,0.8015686274509803,0.8742138364779874,0.92,Random Forest,28,6,0.59,0.9468801169590643
A_full,0.9182389937106918,0.8206521739130435,0.8793710691823899,0.7388050070976899,0.7987421383647799,0.96,Extra Trees,28,6,0.73,0.8819649122807018
A_full,0.9288050314465408,0.8369565217391305,0.8888050314465409,0.7559681697612732,0.8176100628930818,0.96,XGBoost (regularized),28,6,0.41999999999999993,0.9530504385964912
A_full,0.9388679245283018,0.9021739130434783,0.8928301886792454,0.825426944971537,0.9056603773584906,0.88,Logistic Regression,29,6,0.49499999999999994,0.9210614035087719
A_full,0.9509433962264151,0.8967391304347826,0.8728301886792453,0.813317669674801,0.9056603773584906,0.84,SVM,29,6,0.815,0.9324312865497075
A_full,0.9665408805031446,0.9293478260869565,0.8748427672955975,0.8567235699311171,0.949685534591195,0.8,Random Forest,29,6,0.4699999999999999,0.9527324561403508
A_full,0.939874213836478,0.8804347826086957,0.8633962264150943,0.7919407894736843,0.8867924528301887,0.84,Extra Trees,29,6,0.705,0.8862163742690058
A_full,0.9484276729559747,0.8858695652173914,0.9002515723270441,0.8083998611593197,0.8805031446540881,0.92,XGBoost (regularized),29,6,0.695,0.9553757309941521
A_full,0.9174780915287244,0.7554347826086957,0.8575949367088608,0.6850154068550995,0.7151898734177216,1.0,Logistic Regression,30,6,0.6399999999999999,0.9387412280701755
A_full,0.9281888997078871,0.8097826086956522,0.889240506329114,0.7365729946414693,0.7784810126582279,1.0,SVM,30,6,0.8749999999999999,0.9525263157894738
A_full,0.9508276533592989,0.8315217391304348,0.9018987341772151,0.758867047135912,0.8037974683544303,1.0,Random Forest,30,6,0.6499999999999999,0.9688961988304093
A_full,0.8816942551119766,0.7119565217391305,0.7680136319376826,0.6290181458515616,0.689873417721519,0.8461538461538461,Extra Trees,30,6,0.7699999999999999,0.9205029239766083
A_full,0.9469328140214216,0.8586956521739131,0.901655306718598,0.7844268204758471,0.8417721518987342,0.9615384615384616,XGBoost (regularized),30,6,0.3499999999999999,0.9727061403508774
A_full,0.9163038219641992,0.8486486486486486,0.8476052249637156,0.7585756897837435,0.8490566037735849,0.8461538461538461,Logistic Regression,31,7,0.5099999999999999,0.9204093567251462
A_full,0.9327527818093856,0.8432432432432433,0.8605466860183841,0.7575141242937853,0.8364779874213837,0.8846153846153846,SVM,31,7,0.835,0.9273274853801169
A_full,0.9622641509433962,0.8972972972972973,0.8919932268988873,0.8226986128625473,0.89937106918239,0.8846153846153846,Random Forest,31,7,0.69,0.9501769005847953
A_full,0.9279148524431544,0.8,0.8353894533139816,0.7126485034213509,0.7861635220125787,0.8846153846153846,Extra Trees,31,7,0.74,0.8989590643274854
A_full,0.9671020803096275,0.9027027027027027,0.9112239961296565,0.8340311004784688,0.89937106918239,0.9230769230769231,XGBoost (regularized),31,7,0.41999999999999993,0.9531491228070175
A_full,0.8952588292210935,0.8648648648648649,0.8087808417997098,0.7608706892094514,0.8867924528301887,0.7307692307692307,Logistic Regression,32,7,0.4799999999999999,0.9396271929824562
A_full,0.9213836477987423,0.7567567567567568,0.8584905660377358,0.6856236546958197,0.7169811320754716,1.0,SVM,32,7,0.95,0.9485526315789473
A_full,0.9482341557813256,0.8648648648648649,0.9052975326560233,0.7909604519774012,0.8490566037735849,0.9615384615384616,Random Forest,32,7,0.815,0.9636637426900585
A_full,0.9288824383164007,0.8324324324324325,0.8381712626995645,0.7407909604519773,0.8301886792452831,0.8461538461538461,Extra Trees,32,7,0.7699999999999999,0.9252850877192982
A_full,0.9443638122883407,0.8594594594594595,0.9021528785679729,0.7847296813462228,0.8427672955974843,0.9615384615384616,XGBoost (regularized),32,7,0.715,0.9620248538011698
A_full,0.8908176100628931,0.7445652173913043,0.7847798742138364,0.6517256654987716,0.7295597484276729,0.84,Logistic Regression,33,7,0.6599999999999999,0.9228815789473683
A_full,0.9001257861635219,0.8478260869565217,0.8108176100628931,0.7415211719847481,0.8616352201257862,0.76,SVM,33,7,0.8799999999999999,0.9365073099415204
A_full,0.93937106918239,0.8586956521739131,0.8845283018867924,0.7755255255255256,0.8490566037735849,0.92,Random Forest,33,7,0.73,0.9650087719298247
